rep,algo,size,R,block,section,dur
1,gpu-v1,64000000,3000,256,kernel,2.108927e-01
1,gpu-v2,64000000,3000,256,total,2.997644e-01
1,gpu-v2,64000000,3000,256,kernel,2.117670e-01
1,gpu-v3,64000000,3000,256,total,2.068328e-01
1,gpu-v3,64000000,3000,256,kernel,1.196559e-01
1,gpu-v1,64000000,3000,512,total,2.998328e-01
1,gpu-v1,64000000,3000,512,kernel,2.104984e-01
1,gpu-v2,64000000,3000,512,total,3.405454e-01
1,gpu-v2,64000000,3000,512,kernel,2.183988e-01
1,gpu-v3,64000000,3000,512,total,2.131424e-01
1,gpu-v3,64000000,3000,512,kernel,1.200757e-01
1,gpu-v1,64000000,3000,1024,total,3.807270e-01
1,gpu-v1,64000000,3000,1024,kernel,2.102948e-01
1,gpu-v2,64000000,3000,1024,total,3.209982e-01
1,gpu-v2,64000000,3000,1024,kernel,2.331430e-01
1,gpu-v3,64000000,3000,1024,total,2.149128e-01
1,gpu-v3,64000000,3000,1024,kernel,1.248140e-01
2,cpu,1000,3,,,6.130000e-06
2,gpu-v1,1000,3,32,total,1.057456e-02
2,gpu-v1,1000,3,32,kernel,1.116800e-05
2,gpu-v2,1000,3,32,total,5.456000e-04
2,gpu-v2,1000,3,32,kernel,1.126400e-05
2,gpu-v3,1000,3,32,total,4.945920e-04
2,gpu-v3,1000,3,32,kernel,9.216001e-06
2,gpu-v1,1000,3,64,total,5.147520e-04
2,gpu-v1,1000,3,64,kernel,8.192000e-06
2,gpu-v2,1000,3,64,total,4.819200e-04
2,gpu-v2,1000,3,64,kernel,1.020800e-05
2,gpu-v3,1000,3,64,total,4.820800e-04
2,gpu-v3,1000,3,64,kernel,8.192000e-06
2,gpu-v1,1000,3,128,total,4.756480e-04
2,gpu-v1,1000,3,128,kernel,8.192000e-06
2,gpu-v2,1000,3,128,total,4.839680e-04
2,gpu-v2,1000,3,128,kernel,1.126400e-05
2,gpu-v3,1000,3,128,total,5.133440e-04
2,gpu-v3,1000,3,128,kernel,9.216001e-06
2,gpu-v1,1000,3,192,total,4.664000e-04
2,gpu-v1,1000,3,192,kernel,8.192000e-06
2,gpu-v2,1000,3,192,total,4.778880e-04
2,gpu-v2,1000,3,192,kernel,1.532800e-05
2,gpu-v3,1000,3,192,total,4.664320e-04
2,gpu-v3,1000,3,192,kernel,8.192000e-06
2,gpu-v1,1000,3,256,total,4.626880e-04
2,gpu-v1,1000,3,256,kernel,7.168000e-06
2,gpu-v2,1000,3,256,total,4.734720e-04
2,gpu-v2,1000,3,256,kernel,1.747200e-05
2,gpu-v3,1000,3,256,total,4.628800e-04
2,gpu-v3,1000,3,256,kernel,8.192000e-06
2,gpu-v1,1000,3,512,total,4.622080e-04
2,gpu-v1,1000,3,512,kernel,7.168000e-06
2,gpu-v2,1000,3,512,total,4.922560e-04
2,gpu-v2,1000,3,512,kernel,4.096000e-05
2,gpu-v3,1000,3,512,total,4.663040e-04
2,gpu-v3,1000,3,512,kernel,8.192000e-06
2,gpu-v1,1000,3,1024,total,5.051200e-04
2,gpu-v1,1000,3,1024,kernel,8.192000e-06
2,gpu-v2,1000,3,1024,total,5.620480e-04
2,gpu-v2,1000,3,1024,kernel,1.351680e-04
2,gpu-v3,1000,3,1024,total,2.946560e-04
2,gpu-v3,1000,3,1024,kernel,6.144000e-06
2,cpu,1000,30,,,6.029000e-05
2,gpu-v1,1000,30,32,total,2.974720e-04
2,gpu-v1,1000,30,32,kernel,6.144000e-06
2,gpu-v2,1000,30,32,total,2.835200e-04
2,gpu-v2,1000,30,32,kernel,7.136000e-06
2,gpu-v3,1000,30,32,total,2.821760e-04
2,gpu-v3,1000,30,32,kernel,7.040000e-06
2,gpu-v1,1000,30,64,total,2.823040e-04
2,gpu-v1,1000,30,64,kernel,7.168000e-06
2,gpu-v2,1000,30,64,total,2.899840e-04
2,gpu-v2,1000,30,64,kernel,7.168000e-06
2,gpu-v3,1000,30,64,total,3.009920e-04
2,gpu-v3,1000,30,64,kernel,7.168000e-06
2,gpu-v1,1000,30,128,total,8.412224e-03
2,gpu-v1,1000,30,128,kernel,7.168000e-06
2,gpu-v2,1000,30,128,total,3.619200e-04
2,gpu-v2,1000,30,128,kernel,9.216001e-06
2,gpu-v3,1000,30,128,total,3.362560e-04
2,gpu-v3,1000,30,128,kernel,7.168000e-06
2,gpu-v1,1000,30,192,total,3.300800e-04
2,gpu-v1,1000,30,192,kernel,7.168000e-06
2,gpu-v2,1000,30,192,total,4.050880e-04
2,gpu-v2,1000,30,192,kernel,1.433600e-05
2,gpu-v3,1000,30,192,total,3.966400e-04
2,gpu-v3,1000,30,192,kernel,8.192000e-06
2,gpu-v1,1000,30,256,total,3.950400e-04
2,gpu-v1,1000,30,256,kernel,7.168000e-06
2,gpu-v2,1000,30,256,total,4.093760e-04
2,gpu-v2,1000,30,256,kernel,1.648000e-05
2,gpu-v3,1000,30,256,total,3.965440e-04
2,gpu-v3,1000,30,256,kernel,8.192000e-06
2,gpu-v1,1000,30,512,total,3.954240e-04
2,gpu-v1,1000,30,512,kernel,8.064000e-06
2,gpu-v2,1000,30,512,total,4.237760e-04
2,gpu-v2,1000,30,512,kernel,4.092800e-05
2,gpu-v3,1000,30,512,total,3.876160e-04
2,gpu-v3,1000,30,512,kernel,8.192000e-06
2,gpu-v1,1000,30,1024,total,4.083200e-04
2,gpu-v1,1000,30,1024,kernel,8.192000e-06
2,gpu-v2,1000,30,1024,total,5.169600e-04
2,gpu-v2,1000,30,1024,kernel,1.341440e-04
2,gpu-v3,1000,30,1024,total,3.868800e-04
2,gpu-v3,1000,30,1024,kernel,9.216001e-06
2,cpu,1000,300,,,9.572750e-04
2,gpu-v1,1000,300,32,total,4.085440e-04
2,gpu-v1,1000,300,32,kernel,2.553600e-05
2,gpu-v2,1000,300,32,total,3.959040e-04
2,gpu-v2,1000,300,32,kernel,1.740800e-05
2,gpu-v3,1000,300,32,total,3.934400e-04
2,gpu-v3,1000,300,32,kernel,1.740800e-05
2,gpu-v1,1000,300,64,total,4.114560e-04
2,gpu-v1,1000,300,64,kernel,2.457600e-05
2,gpu-v2,1000,300,64,total,4.611520e-04
2,gpu-v2,1000,300,64,kernel,1.526400e-05
2,gpu-v3,1000,300,64,total,3.105920e-04
2,gpu-v3,1000,300,64,kernel,1.331200e-05
2,gpu-v1,1000,300,128,total,3.116160e-04
2,gpu-v1,1000,300,128,kernel,2.355200e-05
2,gpu-v2,1000,300,128,total,3.159680e-04
2,gpu-v2,1000,300,128,kernel,1.331200e-05
2,gpu-v3,1000,300,128,total,3.068480e-04
2,gpu-v3,1000,300,128,kernel,1.228800e-05
2,gpu-v1,1000,300,192,total,3.091520e-04
2,gpu-v1,1000,300,192,kernel,2.252800e-05
2,gpu-v2,1000,300,192,total,3.028480e-04
2,gpu-v2,1000,300,192,kernel,1.843200e-05
2,gpu-v3,1000,300,192,total,3.126720e-04
2,gpu-v3,1000,300,192,kernel,1.126400e-05
2,gpu-v1,1000,300,256,total,3.126080e-04
2,gpu-v1,1000,300,256,kernel,2.355200e-05
2,gpu-v2,1000,300,256,total,3.183680e-04
2,gpu-v2,1000,300,256,kernel,2.249600e-05
2,gpu-v3,1000,300,256,total,3.034240e-04
2,gpu-v3,1000,300,256,kernel,1.232000e-05
2,gpu-v1,1000,300,512,total,3.132160e-04
2,gpu-v1,1000,300,512,kernel,2.457600e-05
2,gpu-v2,1000,300,512,total,3.581120e-04
2,gpu-v2,1000,300,512,kernel,3.891200e-05
2,gpu-v3,1000,300,512,total,3.012480e-04
2,gpu-v3,1000,300,512,kernel,1.740800e-05
2,gpu-v1,1000,300,1024,total,2.988544e-03
2,gpu-v1,1000,300,1024,kernel,3.174400e-05
2,gpu-v2,1000,300,1024,total,4.045760e-03
2,gpu-v2,1000,300,1024,kernel,1.341440e-04
2,gpu-v3,1000,300,1024,total,3.445440e-04
2,gpu-v3,1000,300,1024,kernel,2.662400e-05
2,gpu-v1,1000,3000,32,total,4.404800e-04
2,gpu-v1,1000,3000,32,kernel,9.830400e-05
2,gpu-v2,1000,3000,32,total,4.675840e-04
2,gpu-v2,1000,3000,32,kernel,8.195200e-05
2,gpu-v3,1000,3000,32,total,4.467200e-04
2,gpu-v3,1000,3000,32,kernel,8.704000e-05
2,gpu-v1,1000,3000,64,total,4.581760e-04
2,gpu-v1,1000,3000,64,kernel,1.004480e-04
2,gpu-v2,1000,3000,64,total,4.249920e-04
2,gpu-v2,1000,3000,64,kernel,6.963200e-05
2,gpu-v3,1000,3000,64,total,4.178880e-04
2,gpu-v3,1000,3000,64,kernel,6.246400e-05
2,gpu-v1,1000,3000,128,total,4.418560e-04
2,gpu-v1,1000,3000,128,kernel,1.003520e-04
2,gpu-v2,1000,3000,128,total,4.383232e-03
2,gpu-v2,1000,3000,128,kernel,6.553600e-05
2,gpu-v3,1000,3000,128,total,4.608320e-04
2,gpu-v3,1000,3000,128,kernel,5.222400e-05
2,gpu-v1,1000,3000,192,total,4.852800e-04
2,gpu-v1,1000,3000,192,kernel,1.054720e-04
2,gpu-v2,1000,3000,192,total,4.571840e-04
2,gpu-v2,1000,3000,192,kernel,9.216000e-05
2,gpu-v3,1000,3000,192,total,4.058240e-04
2,gpu-v3,1000,3000,192,kernel,5.414400e-05
2,gpu-v1,1000,3000,256,total,4.602240e-04
2,gpu-v1,1000,3000,256,kernel,1.105920e-04
2,gpu-v2,1000,3000,256,total,4.462400e-04
2,gpu-v2,1000,3000,256,kernel,9.020800e-05
2,gpu-v3,1000,3000,256,total,4.167360e-04
2,gpu-v3,1000,3000,256,kernel,5.939200e-05
2,gpu-v1,1000,3000,512,total,5.088960e-04
2,gpu-v1,1000,3000,512,kernel,1.485120e-04
2,gpu-v2,1000,3000,512,total,5.182080e-04
2,gpu-v2,1000,3000,512,kernel,1.546240e-04
2,gpu-v3,1000,3000,512,total,3.161664e-03
2,gpu-v3,1000,3000,512,kernel,8.806400e-05
2,gpu-v1,1000,3000,1024,total,8.132768e-03
2,gpu-v1,1000,3000,1024,kernel,2.723840e-04
2,gpu-v2,1000,3000,1024,total,8.056960e-04
2,gpu-v2,1000,3000,1024,kernel,3.072000e-04
2,gpu-v3,1000,3000,1024,total,6.448000e-04
2,gpu-v3,1000,3000,1024,kernel,1.699840e-04
2,gpu-v1,1000000,3,32,total,2.013280e-03
2,gpu-v1,1000000,3,32,kernel,5.907200e-05
2,gpu-v2,1000000,3,32,total,1.624768e-03
2,gpu-v2,1000000,3,32,kernel,7.283200e-05
2,gpu-v3,1000000,3,32,total,2.144512e-02
2,gpu-v3,1000000,3,32,kernel,6.044800e-05
2,gpu-v1,1000000,3,64,total,2.518464e-03
2,gpu-v1,1000000,3,64,kernel,3.814400e-05
2,gpu-v2,1000000,3,64,total,2.522304e-03
2,gpu-v2,1000000,3,64,kernel,1.225600e-04
2,gpu-v3,1000000,3,64,total,2.420896e-03
2,gpu-v3,1000000,3,64,kernel,3.920000e-05
2,gpu-v1,1000000,3,128,total,3.548864e-03
2,gpu-v1,1000000,3,128,kernel,2.579200e-05
2,gpu-v2,1000000,3,128,total,1.769568e-03
2,gpu-v2,1000000,3,128,kernel,2.193280e-04
2,gpu-v3,1000000,3,128,total,4.677984e-03
2,gpu-v3,1000000,3,128,kernel,2.825600e-05
2,gpu-v1,1000000,3,192,total,1.583040e-03
2,gpu-v1,1000000,3,192,kernel,2.080000e-05
2,gpu-v2,1000000,3,192,total,1.856032e-03
2,gpu-v2,1000000,3,192,kernel,3.208000e-04
2,gpu-v3,1000000,3,192,total,1.578304e-03
2,gpu-v3,1000000,3,192,kernel,2.960000e-05
2,gpu-v1,1000000,3,256,total,1.585120e-03
2,gpu-v1,1000000,3,256,kernel,1.980800e-05
2,gpu-v2,1000000,3,256,total,1.943008e-03
2,gpu-v2,1000000,3,256,kernel,4.142080e-04
2,gpu-v3,1000000,3,256,total,1.603168e-03
2,gpu-v3,1000000,3,256,kernel,2.985600e-05
2,gpu-v1,1000000,3,512,total,3.572320e-03
2,gpu-v1,1000000,3,512,kernel,2.006400e-05
2,gpu-v2,1000000,3,512,total,2.393984e-03
2,gpu-v2,1000000,3,512,kernel,8.208641e-04
2,gpu-v3,1000000,3,512,total,1.558528e-03
2,gpu-v3,1000000,3,512,kernel,2.995200e-05
2,gpu-v1,1000000,3,1024,total,1.579040e-03
2,gpu-v1,1000000,3,1024,kernel,2.172800e-05
2,gpu-v2,1000000,3,1024,total,3.260448e-03
2,gpu-v2,1000000,3,1024,kernel,1.674720e-03
2,gpu-v3,1000000,3,1024,total,1.543680e-03
2,gpu-v3,1000000,3,1024,kernel,3.235200e-05
2,gpu-v1,1000000,30,32,total,1.576224e-03
2,gpu-v1,1000000,30,32,kernel,6.252800e-05
2,gpu-v2,1000000,30,32,total,1.620768e-03
2,gpu-v2,1000000,30,32,kernel,7.171201e-05
2,gpu-v3,1000000,30,32,total,6.381664e-03
2,gpu-v3,1000000,30,32,kernel,6.246400e-05
2,gpu-v1,1000000,30,64,total,1.648352e-03
2,gpu-v1,1000000,30,64,kernel,4.819200e-05
2,gpu-v2,1000000,30,64,total,1.651200e-03
2,gpu-v2,1000000,30,64,kernel,1.190080e-04
2,gpu-v3,1000000,30,64,total,1.643104e-03
2,gpu-v3,1000000,30,64,kernel,5.248000e-05
2,gpu-v1,1000000,30,128,total,1.180224e-02
2,gpu-v1,1000000,30,128,kernel,4.780800e-05
2,gpu-v2,1000000,30,128,total,4.967200e-03
2,gpu-v2,1000000,30,128,kernel,2.212800e-04
2,gpu-v3,1000000,30,128,total,2.770784e-03
2,gpu-v3,1000000,30,128,kernel,4.899200e-05
2,gpu-v1,1000000,30,192,total,1.884544e-03
2,gpu-v1,1000000,30,192,kernel,4.867200e-05
2,gpu-v2,1000000,30,192,total,2.172704e-03
2,gpu-v2,1000000,30,192,kernel,3.217920e-04
2,gpu-v3,1000000,30,192,total,1.851488e-03
2,gpu-v3,1000000,30,192,kernel,4.569600e-05
2,gpu-v1,1000000,30,256,total,1.877472e-03
2,gpu-v1,1000000,30,256,kernel,4.860800e-05
2,gpu-v2,1000000,30,256,total,1.931904e-03
2,gpu-v2,1000000,30,256,kernel,4.127680e-04
2,gpu-v3,1000000,30,256,total,1.565248e-03
2,gpu-v3,1000000,30,256,kernel,4.412800e-05
2,gpu-v1,1000000,30,512,total,1.628330e-02
2,gpu-v1,1000000,30,512,kernel,4.723200e-05
2,gpu-v2,1000000,30,512,total,2.382400e-03
2,gpu-v2,1000000,30,512,kernel,8.219200e-04
2,gpu-v3,1000000,30,512,total,1.597408e-03
2,gpu-v3,1000000,30,512,kernel,4.659200e-05
2,gpu-v1,1000000,30,1024,total,4.145984e-03
2,gpu-v1,1000000,30,1024,kernel,5.110400e-05
2,gpu-v2,1000000,30,1024,total,3.619328e-03
2,gpu-v2,1000000,30,1024,kernel,1.681344e-03
2,gpu-v3,1000000,30,1024,total,5.612800e-03
2,gpu-v3,1000000,30,1024,kernel,5.398400e-05
2,gpu-v1,1000000,300,32,total,1.921824e-03
2,gpu-v1,1000000,300,32,kernel,3.826560e-04
2,gpu-v2,1000000,300,32,total,1.938688e-03
2,gpu-v2,1000000,300,32,kernel,4.080960e-04
2,gpu-v3,1000000,300,32,total,1.839584e-03
2,gpu-v3,1000000,300,32,kernel,3.082560e-04
2,gpu-v1,1000000,300,64,total,4.083648e-03
2,gpu-v1,1000000,300,64,kernel,3.574080e-04
2,gpu-v2,1000000,300,64,total,1.948736e-03
2,gpu-v2,1000000,300,64,kernel,4.014400e-04
2,gpu-v3,1000000,300,64,total,1.767776e-03
2,gpu-v3,1000000,300,64,kernel,2.467200e-04
2,gpu-v1,1000000,300,128,total,1.892608e-03
2,gpu-v1,1000000,300,128,kernel,3.527040e-04
2,gpu-v2,1000000,300,128,total,2.020704e-03
2,gpu-v2,1000000,300,128,kernel,4.908800e-04
2,gpu-v3,1000000,300,128,total,1.769888e-03
2,gpu-v3,1000000,300,128,kernel,2.307200e-04
2,gpu-v1,1000000,300,192,total,1.870784e-03
2,gpu-v1,1000000,300,192,kernel,3.549120e-04
2,gpu-v2,1000000,300,192,total,2.043200e-03
2,gpu-v2,1000000,300,192,kernel,5.241920e-04
2,gpu-v3,1000000,300,192,total,1.753664e-03
2,gpu-v3,1000000,300,192,kernel,2.310720e-04
2,gpu-v1,1000000,300,256,total,1.877568e-03
2,gpu-v1,1000000,300,256,kernel,3.534400e-04
2,gpu-v2,1000000,300,256,total,8.297760e-03
2,gpu-v2,1000000,300,256,kernel,6.903040e-04
2,gpu-v3,1000000,300,256,total,2.050112e-03
2,gpu-v3,1000000,300,256,kernel,2.411840e-04
2,gpu-v1,1000000,300,512,total,2.294240e-03
2,gpu-v1,1000000,300,512,kernel,3.579200e-04
2,gpu-v2,1000000,300,512,total,2.762624e-03
2,gpu-v2,1000000,300,512,kernel,8.231040e-04
2,gpu-v3,1000000,300,512,total,2.210272e-03
2,gpu-v3,1000000,300,512,kernel,2.760000e-04
2,gpu-v1,1000000,300,1024,total,2.255424e-03
2,gpu-v1,1000000,300,1024,kernel,3.697600e-04
2,gpu-v2,1000000,300,1024,total,6.554144e-03
2,gpu-v2,1000000,300,1024,kernel,1.678560e-03
2,gpu-v3,1000000,300,1024,total,1.809440e-03
2,gpu-v3,1000000,300,1024,kernel,2.731840e-04
2,gpu-v1,1000000,3000,32,total,5.055584e-03
2,gpu-v1,1000000,3000,32,kernel,3.525440e-03
2,gpu-v2,1000000,3000,32,total,5.090208e-03
2,gpu-v2,1000000,3000,32,kernel,3.554176e-03
2,gpu-v3,1000000,3000,32,total,4.270592e-03
2,gpu-v3,1000000,3000,32,kernel,2.722912e-03
2,gpu-v1,1000000,3000,64,total,1.598230e-02
2,gpu-v1,1000000,3000,64,kernel,3.445376e-03
2,gpu-v2,1000000,3000,64,total,6.023136e-03
2,gpu-v2,1000000,3000,64,kernel,3.388832e-03
2,gpu-v3,1000000,3000,64,total,8.000096e-03
2,gpu-v3,1000000,3000,64,kernel,2.190944e-03
2,gpu-v1,1000000,3000,128,total,4.993664e-03
2,gpu-v1,1000000,3000,128,kernel,3.443392e-03
2,gpu-v2,1000000,3000,128,total,5.668736e-03
2,gpu-v2,1000000,3000,128,kernel,3.376000e-03
2,gpu-v3,1000000,3000,128,total,9.809728e-03
2,gpu-v3,1000000,3000,128,kernel,1.979520e-03
2,gpu-v1,1000000,3000,192,total,5.235744e-03
2,gpu-v1,1000000,3000,192,kernel,3.487200e-03
2,gpu-v2,1000000,3000,192,total,1.017318e-02
2,gpu-v2,1000000,3000,192,kernel,3.592992e-03
2,gpu-v3,1000000,3000,192,total,3.735776e-03
2,gpu-v3,1000000,3000,192,kernel,1.974944e-03
2,gpu-v1,1000000,3000,256,total,5.284992e-03
2,gpu-v1,1000000,3000,256,kernel,3.458464e-03
2,gpu-v2,1000000,3000,256,total,5.609920e-03
2,gpu-v2,1000000,3000,256,kernel,3.463168e-03
2,gpu-v3,1000000,3000,256,total,4.691680e-03
2,gpu-v3,1000000,3000,256,kernel,1.967232e-03
2,gpu-v1,1000000,3000,512,total,5.316032e-03
2,gpu-v1,1000000,3000,512,kernel,3.540032e-03
2,gpu-v2,1000000,3000,512,total,5.191200e-03
2,gpu-v2,1000000,3000,512,kernel,3.639744e-03
2,gpu-v3,1000000,3000,512,total,4.797728e-03
2,gpu-v3,1000000,3000,512,kernel,1.936032e-03
2,gpu-v1,1000000,3000,1024,total,5.072352e-03
2,gpu-v1,1000000,3000,1024,kernel,3.515232e-03
2,gpu-v2,1000000,3000,1024,total,7.018720e-03
2,gpu-v2,1000000,3000,1024,kernel,3.886144e-03
2,gpu-v3,1000000,3000,1024,total,3.671488e-03
2,gpu-v3,1000000,3000,1024,kernel,2.083936e-03
2,gpu-v1,64000000,3,32,total,8.717808e-02
2,gpu-v1,64000000,3,32,kernel,3.245824e-03
2,gpu-v2,64000000,3,32,total,9.418387e-02
2,gpu-v2,64000000,3,32,kernel,3.962272e-03
2,gpu-v3,64000000,3,32,total,9.037814e-02
2,gpu-v3,64000000,3,32,kernel,3.247584e-03
2,gpu-v1,64000000,3,64,total,8.983289e-02
2,gpu-v1,64000000,3,64,kernel,1.631648e-03
2,gpu-v2,64000000,3,64,total,9.956717e-02
2,gpu-v2,64000000,3,64,kernel,6.931936e-03
2,gpu-v3,64000000,3,64,total,8.471850e-02
2,gpu-v3,64000000,3,64,kernel,1.631936e-03
2,gpu-v1,64000000,3,128,total,8.749770e-02
2,gpu-v1,64000000,3,128,kernel,9.051200e-04
2,gpu-v2,64000000,3,128,total,1.005161e-01
2,gpu-v2,64000000,3,128,kernel,1.317437e-02
2,gpu-v3,64000000,3,128,total,9.069286e-02
2,gpu-v3,64000000,3,128,kernel,1.330016e-03
2,gpu-v1,64000000,3,192,total,8.789872e-02
2,gpu-v1,64000000,3,192,kernel,9.108480e-04
2,gpu-v2,64000000,3,192,total,1.098498e-01
2,gpu-v2,64000000,3,192,kernel,1.945443e-02
2,gpu-v3,64000000,3,192,total,8.794816e-02
2,gpu-v3,64000000,3,192,kernel,1.367584e-03
2,gpu-v1,64000000,3,256,total,8.881478e-02
2,gpu-v1,64000000,3,256,kernel,9.098240e-04
2,gpu-v2,64000000,3,256,total,1.131802e-01
2,gpu-v2,64000000,3,256,kernel,2.568573e-02
2,gpu-v3,64000000,3,256,total,1.024046e-01
2,gpu-v3,64000000,3,256,kernel,1.309088e-03
2,gpu-v1,64000000,3,512,total,9.091459e-02
2,gpu-v1,64000000,3,512,kernel,9.106880e-04
2,gpu-v2,64000000,3,512,total,1.400383e-01
2,gpu-v2,64000000,3,512,kernel,5.064550e-02
2,gpu-v3,64000000,3,512,total,9.040108e-02
2,gpu-v3,64000000,3,512,kernel,1.340544e-03
2,gpu-v1,64000000,3,1024,total,1.269130e-01
2,gpu-v1,64000000,3,1024,kernel,9.138240e-04
2,gpu-v2,64000000,3,1024,total,2.118424e-01
2,gpu-v2,64000000,3,1024,kernel,1.001188e-01
2,gpu-v3,64000000,3,1024,total,9.307920e-02
2,gpu-v3,64000000,3,1024,kernel,1.478016e-03
2,gpu-v1,64000000,30,32,total,9.296739e-02
2,gpu-v1,64000000,30,32,kernel,3.333760e-03
2,gpu-v2,64000000,30,32,total,9.844867e-02
2,gpu-v2,64000000,30,32,kernel,3.963776e-03
2,gpu-v3,64000000,30,32,total,9.064573e-02
2,gpu-v3,64000000,30,32,kernel,3.275072e-03
2,gpu-v1,64000000,30,64,total,8.978723e-02
2,gpu-v1,64000000,30,64,kernel,2.416032e-03
2,gpu-v2,64000000,30,64,total,9.369670e-02
2,gpu-v2,64000000,30,64,kernel,6.933472e-03
2,gpu-v3,64000000,30,64,total,9.907082e-02
2,gpu-v3,64000000,30,64,kernel,2.625280e-03
2,gpu-v1,64000000,30,128,total,8.958039e-02
2,gpu-v1,64000000,30,128,kernel,2.386912e-03
2,gpu-v2,64000000,30,128,total,1.011346e-01
2,gpu-v2,64000000,30,128,kernel,1.317091e-02
2,gpu-v3,64000000,30,128,total,9.415718e-02
2,gpu-v3,64000000,30,128,kernel,2.265920e-03
2,gpu-v1,64000000,30,192,total,9.175034e-02
2,gpu-v1,64000000,30,192,kernel,2.385440e-03
2,gpu-v2,64000000,30,192,total,1.069085e-01
2,gpu-v2,64000000,30,192,kernel,1.945338e-02
2,gpu-v3,64000000,30,192,total,9.420650e-02
2,gpu-v3,64000000,30,192,kernel,2.204320e-03
2,gpu-v1,64000000,30,256,total,8.686426e-02
2,gpu-v1,64000000,30,256,kernel,2.388832e-03
2,gpu-v2,64000000,30,256,total,1.205144e-01
2,gpu-v2,64000000,30,256,kernel,2.568045e-02
2,gpu-v3,64000000,30,256,total,8.749895e-02
2,gpu-v3,64000000,30,256,kernel,2.198912e-03
2,gpu-v1,64000000,30,512,total,9.832528e-02
2,gpu-v1,64000000,30,512,kernel,2.442336e-03
2,gpu-v2,64000000,30,512,total,1.427800e-01
2,gpu-v2,64000000,30,512,kernel,5.066595e-02
2,gpu-v3,64000000,30,512,total,8.978643e-02
2,gpu-v3,64000000,30,512,kernel,2.302464e-03
2,gpu-v1,64000000,30,1024,total,1.035112e-01
2,gpu-v1,64000000,30,1024,kernel,2.564704e-03
2,gpu-v2,64000000,30,1024,total,1.826906e-01
2,gpu-v2,64000000,30,1024,kernel,1.001191e-01
2,gpu-v3,64000000,30,1024,total,9.276346e-02
2,gpu-v3,64000000,30,1024,kernel,2.659136e-03
2,gpu-v1,64000000,300,32,total,1.108070e-01
2,gpu-v1,64000000,300,32,kernel,2.366928e-02
2,gpu-v2,64000000,300,32,total,1.118585e-01
2,gpu-v2,64000000,300,32,kernel,2.502778e-02
2,gpu-v3,64000000,300,32,total,1.093933e-01
2,gpu-v3,64000000,300,32,kernel,1.875568e-02
2,gpu-v1,64000000,300,64,total,1.087483e-01
2,gpu-v1,64000000,300,64,kernel,2.139254e-02
2,gpu-v2,64000000,300,64,total,1.225348e-01
2,gpu-v2,64000000,300,64,kernel,2.461686e-02
2,gpu-v3,64000000,300,64,total,1.053845e-01
2,gpu-v3,64000000,300,64,kernel,1.476950e-02
2,gpu-v1,64000000,300,128,total,1.061061e-01
2,gpu-v1,64000000,300,128,kernel,2.138397e-02
2,gpu-v2,64000000,300,128,total,1.176326e-01
2,gpu-v2,64000000,300,128,kernel,3.031917e-02
2,gpu-v3,64000000,300,128,total,1.015299e-01
2,gpu-v3,64000000,300,128,kernel,1.388451e-02
2,gpu-v1,64000000,300,192,total,1.137845e-01
2,gpu-v1,64000000,300,192,kernel,2.135565e-02
2,gpu-v2,64000000,300,192,total,1.197931e-01
2,gpu-v2,64000000,300,192,kernel,3.231728e-02
2,gpu-v3,64000000,300,192,total,1.011003e-01
2,gpu-v3,64000000,300,192,kernel,1.389875e-02
2,gpu-v1,64000000,300,256,total,1.085291e-01
2,gpu-v1,64000000,300,256,kernel,2.133846e-02
2,gpu-v2,64000000,300,256,total,2.037569e-01
2,gpu-v2,64000000,300,256,kernel,4.259904e-02
2,gpu-v3,64000000,300,256,total,1.051324e-01
2,gpu-v3,64000000,300,256,kernel,1.440074e-02
2,gpu-v1,64000000,300,512,total,1.115783e-01
2,gpu-v1,64000000,300,512,kernel,2.125283e-02
2,gpu-v2,64000000,300,512,total,1.381373e-01
2,gpu-v2,64000000,300,512,kernel,5.065510e-02
2,gpu-v3,64000000,300,512,total,1.104648e-01
2,gpu-v3,64000000,300,512,kernel,1.651430e-02
2,gpu-v1,64000000,300,1024,total,1.037813e-01
2,gpu-v1,64000000,300,1024,kernel,2.147104e-02
2,gpu-v2,64000000,300,1024,total,1.872109e-01
2,gpu-v2,64000000,300,1024,kernel,1.001114e-01
2,gpu-v3,64000000,300,1024,total,1.029931e-01
2,gpu-v3,64000000,300,1024,kernel,1.564682e-02
2,gpu-v1,64000000,3000,32,total,3.057959e-01
2,gpu-v1,64000000,3000,32,kernel,2.155977e-01
2,gpu-v2,64000000,3000,32,total,3.483487e-01
2,gpu-v2,64000000,3000,32,kernel,2.217808e-01
2,gpu-v3,64000000,3000,32,total,2.643650e-01
2,gpu-v3,64000000,3000,32,kernel,1.701215e-01
2,gpu-v1,64000000,3000,64,total,3.008906e-01
2,gpu-v1,64000000,3000,64,kernel,2.112989e-01
2,gpu-v2,64000000,3000,64,total,3.030426e-01
2,gpu-v2,64000000,3000,64,kernel,2.101915e-01
2,gpu-v3,64000000,3000,64,total,2.227361e-01
2,gpu-v3,64000000,3000,64,kernel,1.353770e-01
2,gpu-v1,64000000,3000,128,total,2.984638e-01
2,gpu-v1,64000000,3000,128,kernel,2.113076e-01
2,gpu-v2,64000000,3000,128,total,2.978454e-01
2,gpu-v2,64000000,3000,128,kernel,2.103237e-01
2,gpu-v3,64000000,3000,128,total,2.146302e-01
